trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_duration,calculated_total_amount,speed,is_top_pickup,is_top_dropoff,is_popular_route,is_peak_month,is_peak_day,is_peak_hour
10.23,1,0,1,32.0,0.0,0.5,7.71,5.76,46.27,0.4752777777777778,44.62,21.52425482174167,1,0,0,0,1,1
14.37,1,0,0,40.0,0.5,0.5,0.0,0.0,41.3,0.36583333333333334,51.55,39.28018223234624,1,0,0,1,1,1
7.2,1,0,1,23.5,0.0,0.5,6.01,5.76,36.07,0.6355555555555555,38.15,11.32867132867133,1,0,0,1,1,1
10.54,1,0,0,31.0,0.0,0.5,0.0,0.0,31.8,0.7977777777777778,28.3,13.211699164345402,1,1,0,1,0,1
14.24,1,0,1,54.5,0.5,0.5,11.16,0.0,66.96,0.6383333333333333,37.3,22.30809399477807,1,0,0,1,0,1
6.69,1,0,1,22.5,0.5,0.5,4.76,0.0,28.56,0.5263888888888889,35.8,12.709234828496042,1,0,0,1,0,1
11.6,1,0,1,34.5,0.0,0.5,7.05,0.0,42.35,0.33916666666666667,35.8,34.2014742014742,1,0,0,0,1,1
12.52,1,0,1,38.0,0.0,0.5,6.0,5.76,50.56,0.49583333333333335,29.16,25.250420168067226,1,1,0,0,1,1
7.45,1,0,1,31.5,0.0,0.5,6.46,0.0,38.76,0.8161111111111111,47.46999999999999,9.128658951667802,0,0,1,0,0,1
7.5,1,0,1,27.0,0.0,0.5,8.3,0.0,36.1,0.8175,28.3,9.174311926605505,1,0,0,1,0,1
15.44,1,0,1,42.5,0.5,0.5,10.95,0.0,54.75,0.4797222222222222,49.75,32.18529241459178,1,0,0,1,0,0
6.55,1,0,1,21.5,0.0,0.5,4.46,0.0,26.76,0.39805555555555555,39.36,16.454989532449407,0,0,0,0,0,1
11.55,1,0,1,34.0,0.0,0.5,5.22,0.0,40.02,0.37277777777777776,66.06,30.98360655737705,1,0,0,0,1,0
9.63,1,0,1,29.5,0.5,0.5,5.5,5.76,42.06,0.6586111111111111,25.88,14.621678616617462,0,0,0,1,1,1
9.88,1,0,1,34.0,0.0,0.5,8.11,5.76,48.67,0.4175,31.68,23.66467065868264,1,1,1,1,0,1
11.18,1,0,1,34.5,0.5,0.5,8.95,0.0,44.75,0.6452777777777777,27.95,17.325871717606542,0,0,0,1,0,1
10.75,1,0,1,32.0,0.5,0.5,9.76,5.76,48.82,0.7461111111111111,47.76,14.408041697691736,1,0,0,0,0,1
8.95,1,0,0,35.0,0.0,0.5,0.0,0.0,35.8,0.285,40.56,31.403508771929825,0,0,0,1,1,0
6.86,1,0,0,28.5,0.0,0.5,0.0,0.0,29.3,0.5611111111111111,39.3,12.225742574257426,0,0,0,0,1,0
5.4,1,0,1,23.5,0.0,0.5,4.0,0.0,28.3,0.5747222222222222,37.56,9.395843402609957,1,1,0,1,0,0
17.37,5,0,1,95.0,0.0,0.0,15.0,0.0,110.3,0.6916666666666667,41.75,25.113253012048194,0,1,0,1,1,0
15.84,3,0,1,60.5,0.0,0.0,17.82,10.5,89.12,0.4247222222222222,54.67999999999999,37.29496402877698,0,1,0,0,1,0
7.5,1,0,0,22.0,0.0,0.5,0.0,0.0,22.8,0.5944444444444444,44.16,12.616822429906541,0,0,0,1,1,1
8.7,1,0,1,27.0,0.5,0.5,6.8,5.76,40.86,0.32305555555555554,51.66,26.93035253654342,1,0,0,1,1,0
18.8,3,0,1,70.0,0.0,0.0,15.0,18.5,103.8,0.67,56.76,28.059701492537314,0,1,0,1,1,1
18.9,1,0,1,50.0,0.5,0.5,8.0,0.0,59.3,0.7311111111111112,29.16,25.85106382978723,1,0,0,1,0,0
0.2,1,0,1,3.0,0.5,0.5,0.85,0.0,5.15,1.2783333333333333,45.49999999999999,0.15645371577574968,0,0,0,0,1,0
11.55,1,0,0,47.5,0.5,0.5,0.0,0.0,48.8,0.41805555555555557,48.67,27.627906976744185,0,0,0,0,1,1
10.17,1,0,1,31.5,0.5,0.5,6.56,0.0,39.36,0.35944444444444446,58.16,28.293663060278206,1,0,0,0,0,1
11.3,1,0,1,36.5,0.0,0.5,8.6,5.76,51.66,0.6261111111111111,43.5,18.047914818101155,1,1,1,0,1,1
8.27,1,0,1,25.0,0.0,0.5,2.58,0.0,28.38,0.26472222222222225,32.15,31.24029380902413,0,1,0,0,0,0
4.92,1,0,1,26.5,0.0,0.5,6.82,0.0,34.12,0.2758333333333333,42.06999999999999,17.836858006042295,0,0,0,0,1,1
4.0,1,0,1,22.5,0.0,0.5,4.65,0.0,27.95,0.4677777777777778,36.96,8.551068883610451,0,0,0,1,0,1
6.8,1,0,1,26.0,0.0,0.5,3.2,0.0,30.0,0.5413888888888889,75.3,12.560287326834272,0,0,1,1,0,1
10.62,1,0,1,39.5,0.0,0.5,11.52,5.76,57.58,0.5447222222222222,31.8,19.49617542070372,1,0,0,1,1,1
9.23,1,0,1,28.5,1.0,0.5,4.5,5.76,40.56,0.6630555555555555,71.61999999999999,13.920402178466697,1,0,0,1,0,0
9.5,1,0,1,29.5,0.5,0.5,4.0,0.0,34.8,0.4652777777777778,5.3,20.417910447761194,1,0,0,0,0,1
11.37,1,0,1,37.0,1.0,0.5,8.91,5.76,53.47,0.6855555555555556,27.95,16.58508914100486,0,1,0,1,0,0
9.18,1,0,0,28.5,0.5,0.5,0.0,5.76,35.56,1.9958333333333333,32.8,4.599582463465553,1,0,1,0,0,1
3.23,1,0,1,24.5,0.0,0.5,7.59,0.0,32.89,0.37916666666666665,28.55,8.518681318681319,0,0,0,1,0,1
5.36,1,0,1,21.5,0.0,0.5,4.46,0.0,26.76,0.4588888888888889,4.3,11.68038740920097,1,1,0,1,1,1
6.07,1,0,1,26.5,0.0,0.5,5.46,0.0,32.76,0.8016666666666666,34.559999999999995,7.5717255717255725,0,0,0,1,0,1
12.14,1,0,1,41.5,0.0,0.5,5.77,5.76,53.83,0.4166666666666667,43.06,29.136,1,1,1,1,0,1
8.26,1,0,1,27.5,0.5,0.5,5.76,0.0,34.56,0.4191666666666667,44.46999999999999,19.705765407554672,0,0,0,1,1,1
11.3,1,0,1,32.0,0.0,0.5,7.7,5.76,46.26,0.8058333333333333,22.3,14.022750775594623,1,1,1,1,1,0
6.9,1,0,1,23.0,0.5,0.5,4.85,0.0,29.15,0.7891666666666667,42.8,8.743400211193242,0,0,0,1,0,0
7.47,1,0,1,25.5,0.0,0.5,5.26,0.0,31.56,0.3616666666666667,49.85999999999999,20.65437788018433,0,0,0,1,0,1
9.01,1,0,1,25.5,0.5,0.5,2.68,0.0,29.48,0.7341666666666666,43.85999999999999,12.272417707150964,1,0,0,0,1,1
4.92,1,0,1,25.0,0.0,0.5,4.0,0.0,29.8,0.6697222222222222,44.06,7.346329323931978,0,0,0,1,0,1
8.1,1,0,1,26.0,0.0,0.5,6.5,5.76,39.06,0.39861111111111114,51.0,20.320557491289197,1,0,0,1,0,0
13.06,1,0,1,36.0,0.5,0.5,11.19,0.0,48.49,0.6594444444444445,23.8,19.804549283909015,1,0,0,1,0,1
12.9,1,0,1,36.5,0.5,0.5,8.71,5.76,52.27,0.2961111111111111,29.76,43.56472795497186,1,0,0,0,1,1
11.89,1,0,1,39.5,0.0,0.5,9.21,5.76,55.27,0.46111111111111114,35.47,25.7855421686747,1,1,1,1,0,0
3.9,1,0,1,25.5,0.0,0.5,5.25,0.0,31.55,0.47444444444444445,65.56,8.220140515222482,0,0,0,0,0,1
11.06,1,0,1,35.0,0.0,0.5,12.47,5.76,54.03,0.5141666666666667,27.36,21.510534846029174,1,1,1,0,1,1
11.07,1,0,1,32.5,0.0,0.5,7.81,5.76,46.87,0.3997222222222222,75.36,27.69423210562891,0,1,0,0,1,1
12.79,1,0,1,42.5,1.0,0.5,10.01,5.76,60.07,0.8497222222222223,25.8,15.051977770513238,1,1,0,0,0,0
10.79,1,0,1,39.5,0.0,0.5,8.06,0.0,48.36,0.0175,30.36,616.5714285714284,1,0,0,1,0,1
11.13,1,0,0,31.5,0.0,0.5,0.0,5.76,38.06,0.6238888888888889,34.56,17.839715048975958,1,0,1,1,1,1
8.4,1,0,1,27.0,0.0,0.5,6.95,0.0,34.75,0.5513888888888889,55.07999999999999,15.23425692695214,1,0,0,1,0,1
2.46,1,0,1,26.0,1.0,0.5,5.56,0.0,33.36,0.47444444444444445,41.06,5.1850117096018735,0,0,0,1,1,0
4.2,1,0,1,23.0,0.0,0.5,3.57,0.0,27.37,0.9480555555555555,27.36,4.43012012891884,0,0,0,0,0,1
11.16,1,0,1,32.5,0.0,0.5,6.66,0.0,39.96,0.23333333333333334,45.56,47.82857142857143,1,0,0,0,1,1
9.2,1,0,1,27.0,0.5,0.5,5.66,0.0,33.96,0.4825,60.3,19.067357512953368,1,0,0,1,1,1
9.26,1,0,1,31.0,0.0,0.5,6.36,0.0,38.16,0.55,27.8,16.836363636363636,1,0,0,0,0,1
5.73,1,0,1,22.0,0.0,0.5,4.56,0.0,27.36,0.41,27.95,13.975609756097564,1,0,0,0,0,1
11.64,1,0,1,36.5,0.0,0.5,6.46,5.76,49.52,0.8272222222222222,33.8,14.071188717259908,0,1,0,0,0,1
26.8,1,0,1,71.5,0.0,0.5,11.0,0.0,83.3,1.676111111111111,31.62,15.98939343718926,1,0,0,0,1,1
6.9,1,0,1,25.0,0.0,0.5,4.0,0.0,29.8,0.61,32.16,11.311475409836067,0,1,0,1,1,0
9.5,1,0,1,33.5,0.5,0.5,10.1,5.76,50.66,0.5008333333333334,27.96,18.96838602329451,1,1,1,1,0,1
6.4,1,0,1,22.5,0.5,0.5,5.95,0.0,29.75,0.9666666666666667,48.06,6.620689655172414,0,0,0,0,0,1
9.57,1,0,1,33.0,0.0,0.5,7.91,5.76,47.47,0.015555555555555555,26.8,615.2142857142858,1,0,0,1,0,1
8.97,1,0,1,28.5,0.0,0.5,14.8,0.0,44.1,0.6108333333333333,28.55,14.684856753069578,0,0,0,1,0,1
5.8,1,0,1,26.5,0.0,0.5,2.7,0.0,30.0,0.6136111111111111,27.95,9.452240832956088,0,0,0,0,0,1
5.7,1,0,1,22.0,0.5,0.5,4.65,0.0,27.95,0.7455555555555555,46.56,7.6453055141579735,0,0,0,1,0,1
15.79,1,0,1,44.5,1.0,0.5,9.26,0.0,55.56,0.5038888888888889,40.38,31.336273428886432,1,0,0,0,0,0
10.42,1,0,1,33.5,0.0,0.5,6.86,0.0,41.16,0.47833333333333333,58.87,21.78397212543554,1,0,0,0,1,1
9.27,1,0,1,26.5,0.5,0.5,6.71,5.76,40.27,0.4738888888888889,26.8,19.561547479484172,1,0,0,1,0,1
7.62,1,0,1,23.0,0.5,0.5,4.86,0.0,29.16,0.3277777777777778,36.36,23.247457627118646,1,0,0,0,1,1
9.31,1,0,1,32.0,0.0,0.5,7.09,2.64,42.53,1.0611111111111113,29.16,8.773821989528795,0,0,0,1,0,1
10.4,1,0,1,31.5,0.0,0.5,6.45,0.0,38.75,0.5208333333333334,32.779999999999994,19.968,0,1,0,0,1,1
9.94,1,0,1,33.0,1.0,0.5,8.11,5.76,48.67,0.5,38.3,19.88,0,1,0,0,0,0
8.24,1,0,0,26.5,0.5,0.5,0.0,5.76,33.56,0.25805555555555554,50.66,31.931108719052748,1,1,1,1,1,1
14.22,1,0,1,52.5,0.0,0.5,13.32,0.0,66.62,0.5655555555555556,28.56,25.143418467583498,1,0,0,1,0,1
8.71,1,0,1,27.0,0.0,0.5,6.71,5.76,40.27,0.49194444444444446,54.95,17.70525127046866,1,0,0,0,1,0
8.0,1,0,1,25.5,0.5,0.5,4.2,0.0,31.0,0.47305555555555556,122.75,16.911332941867293,1,0,0,0,0,1
6.8,1,0,1,24.0,0.5,0.5,5.05,0.0,30.35,0.6238888888888889,48.96,10.899376669634906,1,0,0,0,1,1
8.53,1,0,1,25.0,0.5,0.5,5.26,0.0,31.56,0.5769444444444445,26.76,14.784785748675972,0,0,0,1,0,1
5.57,1,0,1,25.5,0.0,0.5,5.26,0.0,31.56,0.4911111111111111,46.56,11.341628959276019,0,0,0,1,1,0
3.6,1,0,1,25.5,0.0,0.5,5.25,0.0,31.55,0.5180555555555556,53.2,6.949061662198391,0,0,0,0,1,0
3.16,1,0,1,23.5,0.0,0.5,4.86,0.0,29.16,0.4727777777777778,27.09,6.6839012925969445,1,0,0,1,1,0
7.44,1,0,1,23.5,0.5,0.5,6.2,0.0,31.0,0.5652777777777778,53.46999999999999,13.161670761670763,1,0,0,1,0,0
11.36,1,0,1,45.0,0.0,0.5,9.16,0.0,54.96,0.6686111111111112,53.46,16.990444536767757,1,0,0,1,0,1
6.01,1,0,1,22.5,0.0,0.5,4.66,0.0,27.96,0.3277777777777778,37.76,18.335593220338982,0,1,0,1,0,1
7.43,1,0,1,27.0,0.5,0.5,5.66,0.0,33.96,0.4702777777777778,52.57999999999999,15.799173065564085,0,0,0,1,0,1
7.15,1,0,0,27.0,0.5,0.5,0.0,0.0,28.3,0.37083333333333335,47.76,19.280898876404496,0,0,0,1,0,1
10.0,1,0,0,30.5,0.0,0.5,0.0,0.0,31.3,0.625,28.8,16.0,1,0,0,1,0,1
6.39,1,0,1,24.0,0.0,0.5,0.0,0.0,24.8,0.3075,29.15,20.78048780487805,0,0,0,0,1,0
9.91,1,0,1,32.0,0.0,0.5,7.71,5.76,46.27,0.47194444444444444,49.27,20.99823425544438,1,0,0,1,1,0
10.3,1,0,0,30.0,0.5,0.5,0.0,0.0,31.3,0.5438888888888889,41.46999999999999,18.937691521961188,0,0,0,1,1,0
13.44,1,0,0,38.5,0.0,0.5,0.0,5.76,45.06,0.45222222222222225,34.55,29.719901719901717,1,0,0,1,0,1
6.5,1,0,1,25.0,1.0,0.5,4.0,0.0,30.8,0.01972222222222222,27.85,329.5774647887324,1,0,0,1,1,0
6.4,1,0,1,25.0,0.5,0.5,6.55,0.0,32.85,0.6847222222222222,39.8,9.34685598377282,1,0,0,1,0,1
7.77,1,0,1,22.5,0.5,0.5,7.39,5.76,36.95,23.898055555555555,43.87,0.32513105436286077,1,0,0,1,0,1
0.2,1,0,1,2.5,0.5,0.5,0.95,0.0,4.75,0.7863888888888889,50.15,0.25432709290003536,0,0,0,1,0,1
9.5,1,0,1,28.0,0.5,0.5,7.0,5.76,42.06,0.5994444444444444,57.2,15.848007414272475,1,0,0,1,0,1
11.28,1,0,1,33.0,0.0,0.5,7.0,5.76,46.56,0.4,31.55,28.199999999999996,1,1,1,0,1,0
6.61,1,0,1,24.0,0.0,0.5,4.96,0.0,29.76,0.3502777777777778,5.75,18.870737509912768,1,1,0,1,0,0
8.76,1,0,1,31.5,1.0,0.5,6.66,0.0,39.96,0.5083333333333333,37.27,17.2327868852459,0,1,0,1,0,0
9.1,1,0,1,31.0,0.0,0.5,7.5,5.76,45.06,0.3552777777777778,31.56,25.613760750586394,0,1,0,1,1,1
10.03,1,0,1,32.0,0.0,0.5,9.64,5.76,50.15,0.33916666666666667,36.0,29.57248157248157,1,1,0,1,0,1
9.1,1,0,1,26.5,0.0,0.5,6.6,5.76,39.66,0.49722222222222223,32.76,18.30167597765363,0,1,0,1,1,1
3.9,1,0,1,21.5,0.0,0.5,4.45,0.0,26.75,0.7391666666666666,34.8,5.276211950394589,0,0,0,1,0,1
7.4,1,0,1,22.0,0.5,0.5,7.26,5.76,36.32,0.5494444444444444,43.25,13.46814964610718,1,0,0,0,0,1
7.05,1,0,1,22.0,0.0,0.5,5.7,0.0,28.5,0.7961111111111111,49.56,8.855547801814375,1,0,0,1,0,1
5.6,1,0,1,22.0,0.5,0.5,4.66,0.0,27.96,0.32666666666666666,57.96,17.142857142857142,0,0,0,1,1,1
6.55,1,0,0,24.5,0.5,0.5,0.0,0.0,25.8,0.5616666666666666,22.8,11.661721068249259,0,0,0,0,1,0
12.37,1,0,1,51.0,1.0,0.5,0.0,5.76,58.56,0.8063888888888889,26.76,15.339993110575266,1,0,0,1,0,0
10.87,1,0,1,34.0,1.0,0.5,10.39,5.76,51.95,0.4247222222222222,44.16,25.593198168737736,1,1,1,1,0,0
10.34,1,0,0,29.5,0.5,0.5,0.0,0.0,30.8,0.5397222222222222,56.3,19.158003088008236,1,0,0,1,0,1
10.93,1,0,0,35.5,0.0,0.5,0.0,5.76,42.06,0.5769444444444445,29.0,18.944631680308134,1,0,0,1,1,1
16.6,1,0,1,50.5,0.0,0.5,11.4,5.76,68.46,0.3288888888888889,28.56,50.472972972972975,1,1,0,1,0,1
8.87,1,0,1,38.5,0.0,0.5,9.01,5.76,54.07,0.7744444444444445,58.85999999999999,11.453371592539453,1,0,1,0,1,1
8.04,1,0,1,28.5,0.0,0.5,5.86,0.0,35.16,0.8063888888888889,23.8,9.970375473647948,0,1,0,0,1,1
11.8,1,0,1,35.5,1.0,0.5,7.45,0.0,44.75,0.4652777777777778,33.8,25.361194029850747,0,1,0,0,1,0
17.5,3,0,0,68.0,0.0,0.0,0.0,14.65,82.95,1.050555555555556,24.8,16.657852987837117,0,1,0,1,1,0
7.8,1,0,1,25.0,0.0,0.5,5.15,0.0,30.95,0.5111111111111111,32.55,15.260869565217392,0,0,0,0,0,1
0.15,1,0,1,3.0,0.5,0.5,1.29,0.0,5.59,0.9161111111111111,30.96,0.1637355973317162,0,0,0,0,0,0
6.08,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,1.0363888888888892,29.6,5.866523720182255,1,0,0,1,1,0
5.68,1,0,1,22.0,0.5,0.5,4.66,0.0,27.96,0.4125,45.44,13.76969696969697,1,1,0,1,0,1
8.1,1,0,0,25.5,0.5,0.5,0.0,0.0,26.8,0.4186111111111111,32.0,19.349701393497014,1,0,0,0,0,1
10.78,1,0,1,32.5,0.5,0.5,6.76,0.0,40.56,0.5344444444444445,58.16,20.170478170478166,0,0,0,0,1,0
3.45,1,0,0,26.0,1.0,0.5,0.0,0.0,27.8,0.37583333333333335,37.72,9.17960088691796,0,1,0,0,0,0
3.2,1,0,1,30.5,0.0,0.5,11.0,0.0,42.3,0.020277777777777777,66.07,157.8082191780822,0,1,0,1,1,0
7.64,1,0,1,26.0,0.5,0.5,5.46,0.0,32.76,0.6558333333333334,34.12,11.649301143583227,1,0,0,1,1,0
26.9,1,0,1,70.5,0.0,0.5,0.0,8.5,79.8,0.45861111111111114,36.35,58.655360387643846,0,0,1,1,1,0
9.19,1,0,1,28.0,0.5,0.5,8.76,5.76,43.82,0.7575,76.87,12.132013201320133,1,1,1,1,0,0
9.05,1,0,1,27.0,1.0,0.5,7.2,0.0,36.0,0.45916666666666667,29.15,19.709618874773142,0,0,0,0,1,0
8.55,1,0,1,25.0,0.0,0.5,6.31,5.76,37.87,0.016111111111111114,36.8,530.6896551724137,1,1,0,0,1,1
9.77,1,0,1,27.5,0.5,0.5,6.91,5.76,41.47,0.5086111111111111,38.87,19.209175314036045,1,0,0,1,1,0
7.95,1,0,1,24.5,0.5,0.5,5.16,0.0,30.96,0.5591666666666667,36.07,14.217585692995529,1,0,0,1,0,0
0.06,1,0,0,2.5,1.0,0.5,0.0,0.0,4.3,0.3025,52.55,0.19834710743801653,0,1,0,0,0,0
8.8,1,0,1,27.0,0.0,0.5,5.56,0.0,33.36,0.7769444444444444,4.75,11.326421165534502,0,1,0,1,1,1
6.33,1,0,1,22.5,0.0,0.5,2.7,0.0,26.0,0.4461111111111111,33.959999999999994,14.1892901618929,0,1,0,1,0,1
5.1,1,0,1,21.5,0.0,0.5,4.45,0.0,26.75,0.48583333333333334,40.35,10.497427101200685,1,0,0,0,0,1
9.23,1,0,1,37.0,1.0,0.5,8.91,5.76,53.47,0.4708333333333333,38.15,19.603539823008852,1,1,0,1,0,0
3.33,1,0,1,23.5,0.0,0.5,2.5,0.0,26.8,0.40805555555555556,29.76,8.160653505786248,1,1,0,0,1,0
11.35,1,0,1,38.0,0.0,0.5,11.64,0.0,50.44,0.5152777777777777,36.36,22.026954177897576,1,0,0,1,1,1
2.69,1,0,1,22.0,0.0,0.5,4.56,0.0,29.31,0.5536111111111112,27.96,4.859006522829904,0,0,0,1,0,0
10.1,1,0,1,29.0,0.5,0.5,6.05,0.0,36.35,0.45555555555555555,29.8,22.170731707317074,1,0,0,1,0,1
9.69,1,0,1,30.0,0.5,0.5,7.41,5.76,44.47,0.7144444444444444,27.3,13.562986003110419,1,0,0,1,0,1
2.1,1,0,1,29.0,0.0,0.5,7.45,0.0,37.25,0.5622222222222222,40.04,3.735177865612649,0,1,0,0,1,0
7.44,1,0,1,24.0,0.5,0.5,4.0,0.0,29.3,0.5186111111111111,41.67999999999999,14.346009641135511,1,0,0,1,1,1
5.3,1,0,0,22.0,0.0,0.5,0.0,0.0,22.8,0.5102777777777778,38.16,10.386499727817093,0,1,0,1,1,1
5.31,1,0,1,24.5,1.0,0.5,5.26,0.0,31.56,0.4036111111111111,33.99,13.156228492773572,0,1,0,0,0,0
6.54,1,0,1,23.0,0.5,0.5,6.08,0.0,30.38,0.2786111111111111,32.3,23.473579262213363,0,1,0,1,0,1
10.74,1,0,1,31.5,0.0,0.5,9.52,5.76,47.58,0.3252777777777778,27.88,33.01793339026473,0,1,0,0,0,1
14.14,1,0,1,44.5,0.0,0.5,9.06,0.0,54.36,0.34305555555555556,35.16,41.217813765182186,1,0,0,1,0,1
8.92,1,0,1,27.5,0.5,0.5,5.76,0.0,34.56,0.755,35.15,11.814569536423841,0,0,0,0,0,1
6.75,1,0,1,27.5,0.5,0.5,5.76,0.0,34.56,0.6716666666666666,48.2,10.049627791563276,0,0,0,1,1,1
9.08,1,0,1,33.0,0.0,0.5,8.45,0.0,42.25,0.5986111111111111,37.15,15.168445475638052,1,1,0,1,0,1
10.72,1,0,1,32.5,0.0,0.5,7.81,5.76,46.87,0.31444444444444447,26.3,34.091872791519435,1,1,1,0,0,0
7.66,1,0,1,28.0,0.5,0.5,7.32,0.0,36.62,0.3511111111111111,42.06,21.81645569620253,1,0,0,1,0,1
11.11,1,0,1,38.5,0.0,0.5,11.79,0.0,51.09,0.4552777777777778,35.06,24.40268456375839,0,0,1,1,0,0
8.88,1,0,1,28.0,0.5,0.5,1.08,0.0,30.38,23.603055555555557,41.06,0.3762224759035436,1,0,0,0,1,1
8.6,1,0,1,28.5,1.0,0.5,6.06,0.0,36.36,0.35194444444444445,43.81999999999999,24.43567482241515,0,0,0,1,0,0
5.6,1,0,1,24.0,0.0,0.5,5.2,0.0,30.0,0.7236111111111111,36.0,7.7389635316698655,1,0,0,0,0,1
5.43,1,0,1,22.0,0.0,0.5,0.0,0.0,22.8,0.29888888888888887,37.56,18.16728624535316,0,0,0,1,0,1
7.83,1,0,1,23.5,0.5,0.5,6.11,5.76,36.67,0.605,30.36,12.942148760330578,1,0,0,1,0,1
8.7,1,0,1,34.0,0.0,0.5,8.11,5.76,48.67,0.8797222222222222,29.75,9.889485317335017,1,0,1,1,0,1
16.58,3,0,0,74.0,0.0,0.0,0.0,10.5,84.8,0.5372222222222223,27.96,30.862461220268866,0,1,0,1,0,1
6.7,1,0,1,21.5,0.5,0.5,4.56,0.0,27.36,0.4727777777777778,48.81,14.17156286721504,0,0,0,1,1,0
19.8,1,0,1,54.0,0.5,0.5,11.05,0.0,66.35,0.3927777777777778,54.45,50.410183875530414,1,0,0,0,1,1
9.84,1,0,1,29.5,0.0,0.5,7.21,5.76,43.27,0.4683333333333333,35.8,21.01067615658363,0,1,0,0,1,0
8.28,1,0,1,36.0,0.0,0.5,0.0,5.76,42.56,0.5813888888888888,58.87,14.241758241758241,1,0,0,1,0,1
30.64,5,0,1,150.0,0.0,0.5,7.0,7.51,165.31,0.40444444444444444,28.5,75.75824175824177,1,1,0,0,1,1
6.6,1,0,1,25.5,0.5,0.5,4.5,0.0,31.3,0.5480555555555555,28.56,12.042574759249874,0,0,0,1,1,1
12.45,1,0,1,41.5,0.5,0.5,12.14,5.76,60.7,0.4488888888888889,34.3,27.735148514851485,1,1,1,0,0,1
8.1,1,0,1,29.5,0.0,0.5,6.05,0.0,36.35,0.53,37.25,15.283018867924527,0,1,0,1,0,1
7.2,1,0,1,26.0,1.0,0.5,5.55,0.0,33.35,0.37583333333333335,32.15,19.15742793791574,0,1,0,1,0,0
22.88,3,0,1,115.0,1.0,0.0,48.25,44.52,209.07,0.4588888888888889,28.3,49.85956416464891,0,1,0,1,0,0
7.08,1,0,1,24.5,0.5,0.5,5.16,0.0,30.96,0.03277777777777778,81.6,215.99999999999997,0,0,0,0,0,1
3.09,1,0,1,27.0,0.0,0.5,8.34,0.0,36.14,0.5886111111111111,44.15,5.249646059462011,0,0,0,1,0,1
6.7,1,0,1,25.0,0.0,0.5,5.15,0.0,30.95,0.4038888888888889,27.95,16.58872077028886,1,0,0,1,1,1
4.0,1,0,1,27.5,0.0,0.5,8.45,0.0,36.75,0.31527777777777777,63.67,12.687224669603525,0,0,0,1,0,1
5.15,1,0,1,22.0,0.5,0.5,4.66,0.0,27.96,0.7055555555555556,27.85,7.299212598425197,0,0,0,0,1,1
9.6,1,0,1,27.0,0.0,0.5,6.71,5.76,40.27,0.7041666666666667,48.06999999999999,13.633136094674555,1,1,1,1,1,1
11.26,1,0,1,36.0,0.0,0.5,8.51,5.76,51.07,0.5213888888888889,35.47,21.596164091635586,1,0,1,0,1,0
5.98,1,0,1,24.5,0.0,0.5,4.8,0.0,30.1,0.5666666666666667,54.41,10.55294117647059,0,0,0,1,0,1
7.79,1,0,1,24.0,0.0,0.5,6.11,5.76,36.67,0.3372222222222222,27.8,23.100494233937397,0,1,0,0,0,1
12.96,1,0,0,38.0,0.5,0.5,0.0,0.0,39.3,0.9533333333333334,28.8,13.594405594405595,1,0,0,1,1,1
9.2,1,0,1,29.0,0.0,0.5,7.11,5.76,42.67,0.4786111111111111,56.06,19.22228670922809,1,0,0,1,1,1
13.6,1,0,1,41.5,0.5,0.5,10.65,0.0,53.45,0.8916666666666667,40.27,15.252336448598129,1,0,0,0,0,1
7.9,1,0,1,23.5,0.5,0.5,4.96,0.0,29.76,0.48694444444444446,47.37,16.223616657159155,1,0,0,0,0,1
9.4,1,0,1,25.5,0.0,0.5,6.4,5.76,38.46,0.4577777777777778,32.0,20.533980582524272,0,1,0,1,0,1
11.66,1,0,1,34.0,0.0,0.5,6.96,0.0,41.76,0.2816666666666667,65.14999999999999,41.39644970414201,1,0,0,1,1,1
8.45,1,0,1,33.0,1.0,0.5,8.7,0.0,43.5,0.8130555555555555,48.67,10.392893747864708,0,1,0,1,0,0
20.4,3,0,1,73.5,0.0,0.0,10.0,12.5,96.3,0.45305555555555554,26.76,45.02759043531576,0,1,0,0,0,1
10.75,1,0,1,30.5,0.0,0.5,7.82,0.0,39.12,0.8880555555555556,30.94,12.105098529871753,0,0,1,1,1,0
12.5,1,0,1,36.0,0.5,0.5,8.6,5.76,51.66,0.3883333333333333,29.8,32.18884120171674,1,0,0,1,0,1
8.4,1,0,1,27.5,0.0,0.5,6.0,5.76,40.06,0.4897222222222222,42.06,17.152580828133864,1,1,0,1,0,1
26.5,3,0,1,98.0,0.0,0.0,22.15,12.5,132.95,0.69,70.27000000000001,38.40579710144928,0,1,0,1,0,1
10.2,1,0,1,32.0,0.0,0.5,7.7,5.76,46.26,0.3622222222222222,39.17,28.159509202453986,1,0,0,1,1,1
8.62,1,0,1,26.5,1.0,0.5,10.22,5.76,44.28,0.5552777777777778,59.75,15.52376188094047,1,1,0,1,0,0
11.3,1,0,1,34.0,0.0,0.5,6.95,0.0,41.75,0.6383333333333333,26.22,17.702349869451698,0,0,0,1,0,1
11.7,1,0,1,38.0,1.0,0.5,9.1,5.76,54.66,0.4880555555555556,32.3,23.97268070574843,0,0,0,0,0,0
14.87,1,0,0,41.0,0.0,0.5,0.0,0.0,41.8,0.5069444444444444,111.56,29.332602739726028,1,0,0,1,0,0
